Sample_Path,Cluster
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_90.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_932.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_110.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_135.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_573.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_644.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_538.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_476.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_311.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_64.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_502.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_766.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_984.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_138.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_196.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_500.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_685.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_261.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_748.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_555.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_95.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_850.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_778.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_770.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_411.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_255.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_545.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_478.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_208.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_234.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_251.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_157.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_401.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_791.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_357.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_527.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_167.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_368.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_451.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_583.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_57.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_142.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_750.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_534.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_721.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_179.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_201.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_248.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_918.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_55.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_877.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_365.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_822.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_369.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_715.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_6.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_803.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_892.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_755.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_832.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_157.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_25.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_289.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_516.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_545.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_541.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_794.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_317.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_618.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_829.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_279.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_291.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_210.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_380.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_946.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_895.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_213.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_949.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_590.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_818.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_580.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_474.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_581.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_175.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_274.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_812.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_651.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_59.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_936.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_694.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_931.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_365.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_96.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_761.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_602.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_341.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_111.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_570.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_292.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_901.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_708.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_920.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_568.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_829.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_112.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_22.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_104.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_612.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_875.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_427.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_401.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_184.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_60.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_988.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_205.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_78.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_917.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_896.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_736.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_432.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_177.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_679.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_70.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_700.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_528.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_960.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_229.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_620.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_401.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_201.png,1
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_844.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_515.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_194.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_355.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_806.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_867.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_976.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_718.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_795.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_760.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_96.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_904.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_573.png,4
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_345.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_396.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_635.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_597.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/horse/truck_789.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_22.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_867.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_385.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_561.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_95.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_371.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_356.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_656.png,2
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_146.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_223.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_173.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/cat/truck_709.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_102.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_781.png,5
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_105.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_844.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_386.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_355.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_609.png,0
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/truck/truck_395.png,7
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_529.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_191.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_827.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_16.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_104.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/bird/truck_977.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_173.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_458.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/car/truck_619.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_64.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_326.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_459.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_376.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/dog/truck_124.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_385.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_978.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/ship/truck_798.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/deer/truck_593.png,8
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_588.png,6
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/airplane/truck_815.png,9
/Users/srirammandalika/Downloads/Minor/synthetic_training/GR Samples/frog/truck_33.png,6
